DATAFLOW,LAST UPDATE,freq,airpol,src_crf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2006,12.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2007,12.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2008,12.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2009,11.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2010,11.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2011,11.5,b
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2012,11.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2013,11.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2014,11.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2015,11.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2016,11.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2017,10.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2018,10.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2019,9.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2020,9.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2021,9.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2022,9.3,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1990,15.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1991,17.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1992,16.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1993,16.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1994,17.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1995,16.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1996,18.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1997,17.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1998,16.3,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1999,15.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2000,14.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2001,15.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2002,15.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2003,15.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2004,14.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2005,13.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2006,15.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2007,14.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2008,13.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2009,12.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2010,12.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2011,11.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2012,10.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2013,10.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2014,9.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2015,9.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2016,9.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2017,9.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2018,9.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2019,8.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2020,7.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2021,7.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2022,7.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1990,22.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1991,20.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1992,15.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1993,11.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1994,11.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1995,10.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1996,11.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1997,11.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1998,10.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1999,10.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2000,10.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2001,10.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2002,11.3,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2003,13.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2004,13.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2005,12.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2006,10.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2007,12.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2008,10.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2009,7.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2010,12.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2011,13.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2012,14.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2013,16.3,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2014,16.3,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2015,14.4,b
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2016,16.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2017,17.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2018,17.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2019,13.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2020,9.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2021,10.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2022,10.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1990,10.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1991,10.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1992,10.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1993,10.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1994,10.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1995,10.3,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1996,10.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1997,11.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1998,11.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1999,11.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2000,11.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2001,11.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2002,11.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2003,12.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2004,12.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2005,12.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2006,12.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2007,12.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2008,11.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2009,11.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2010,10.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2011,10.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2012,10.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2013,9.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2014,9.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2015,8.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2016,8.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2017,8.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2018,8.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2019,7.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2020,6.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2021,7.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2022,7.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,1990,6.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,1991,6.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,1992,7.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,1993,6.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,1994,7.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,1995,7.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,1996,7.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,1997,7.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,1998,7.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,1999,8.3,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2000,8.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2001,8.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2002,8.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2003,8.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2004,9.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2005,9.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2006,8.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2007,9.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2008,8.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2009,7.3,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2010,6.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2011,6.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2012,6.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2013,6.3,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2014,6.3,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2015,6.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2016,6.3,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2017,6.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2018,6.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2019,6.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2020,4.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2021,5.3,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,ES,2022,5.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,1990,11.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,1991,10.7,b
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,1992,10.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,1993,10.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,1994,10.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,1995,10.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,1996,10.3,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,1997,10.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,1998,10.0,b
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,1999,9.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2000,9.9,b
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2001,9.8,b
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2002,9.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2003,10.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2004,9.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2005,9.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2006,9.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2007,9.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2008,9.5,b
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2009,8.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2010,8.9,b
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2011,8.7,b
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2012,8.5,b
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2013,8.3,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2014,8.0,b
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2015,8.1,b
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2016,8.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2017,8.3,b
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2018,8.1,e
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2019,7.8,be
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2020,7.0,be
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2021,7.4,bep
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EU27_2020,2022,7.3,bep
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,1990,9.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,1991,6.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,1992,7.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,1993,8.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,1994,10.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,1995,9.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,1996,9.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,1997,10.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,1998,10.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,1999,10.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2000,9.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2001,10.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2002,10.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2003,12.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2004,11.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2005,8.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2006,10.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2007,11.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2008,9.7,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2009,6.6,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2010,10.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2011,8.9,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2012,7.5,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2013,8.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2014,7.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2015,8.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2016,9.2,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2017,9.1,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2018,11.0,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2019,9.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2020,7.8,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2021,9.4,
ESTAT:SDG_13_10(1.0),05/09/24 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,FI,2022,9.3,
